terrainID,position,direction,average_power,power_group
aa2s,2,0,149.415,2
aa3t,4,14,145.0764,2
aa2s,1,1,159.0867,2
aa5b,3,4,159.8778,2
aa5b,4,12,140.5461,2
aa5b,4,14,136.3567,2
aa5b,4,15,172.7677,2
aa3x,1,0,162.7429,2
aa5b,2,1,137.356,2
aa54,0,4,158.9718,2
aa2v,1,0,154.8695,2
aa4e,1,1,144.5907,2
aa2x,4,3,157.3611,2
aa3q,4,20,162.4419,2
aa42,1,1,131.0512,2
aa50,4,14,146.5048,2
aa2x,4,7,161.1606,2
aa2z,4,21,158.1621,2
aa40,4,4,145.1591,2
aa3p,4,2,170.242,2
aa2y,0,1,138.5494,2
aa3p,4,31,170.1976,2
aa42,1,0,154.5916,2
aa2y,0,2,133.714,2
aa40,4,33,174.209,2
aa2y,0,3,152.4918,2
aa52,4,15,146.0226,2
aa52,4,13,132.6175,2
aa2y,1,1,137.4209,2
aa42,0,5,151.0218,2
aa2y,2,0,149.2706,2
aa50,4,21,144.7573,2
aa50,4,30,163.3874,2
aa2y,2,5,175.6438,2
aa2y,2,1,135.9218,2
aa52,3,4,155.4265,2
aa40,4,8,151.2356,2
aa50,4,32,156.0414,2
aa52,4,16,170.8062,2
aa2z,4,25,143.7482,2
aa3q,4,30,134.6983,2
aa50,3,4,141.4094,2
aa3q,4,3,143.2634,2
aa30,0,4,143.9144,2
aa52,4,9,132.7215,2
aa52,4,4,147.1877,2
aa2z,4,8,133.0685,2
aa2z,4,4,134.0008,2
aa3p,4,19,169.1695,2
aa50,1,1,149.3326,2
aa2x,4,20,153.7371,2
aa40,4,20,162.4315,2
aa40,4,21,142.5919,2
aa3p,4,20,156.9966,2
aa3p,4,21,131.1461,2
aa52,4,34,175.7956,2
aa2x,4,24,148.3535,2
aa52,4,33,155.8923,2
aa2x,4,29,154.4884,2
aa3p,4,24,137.4737,2
aa52,4,32,133.1528,2
aa52,4,30,169.1025,2
aa50,2,1,137.2292,2
aa2p,4,21,129.6803,2
aa2x,4,31,148.0572,2
aa50,3,0,172.3699,2
aa2z,4,32,157.3179,2
aa52,4,21,144.7989,2
aa40,4,32,149.0793,2
aa41,0,0,151.6669,2
aa52,3,0,172.1674,2
aa2z,4,16,168.692,2
aa2z,4,15,137.849,2
aa2y,4,31,157.7696,2
aa3q,2,0,163.3565,2
aa51,4,29,174.7737,2
aa41,3,4,159.2307,2
aa3q,1,1,150.9507,2
aa3p,4,6,174.3581,2
aa41,4,31,157.8395,2
aa2z,2,1,141.0374,2
aa3r,3,1,152.4619,2
aa51,4,21,135.08,2
aa41,4,12,166.8877,2
aa51,4,20,169.586,2
aa41,4,14,165.8464,2
aa51,1,1,133.7327,2
aa51,1,6,172.5637,2
aa51,2,0,147.0437,2
aa3q,0,4,132.9523,2
aa2y,4,3,152.7151,2
aa2y,4,7,172.1134,2
aa41,4,24,138.2781,2
aa51,4,14,168.9007,2
aa51,4,13,137.5091,2
aa51,2,1,138.1007,2
aa2z,1,1,132.4464,2
aa2z,0,4,168.2972,2
aa41,4,20,153.3283,2
aa51,4,12,162.2167,2
aa2y,4,2,164.7385,2
aa50,1,0,163.0763,2
aa2z,3,4,135.3607,2
aa2y,4,24,137.5542,2
aa2y,2,6,175.0401,2
aa41,0,3,164.3216,2
aa52,2,0,153.6872,2
aa41,4,7,147.746,2
aa2y,3,4,171.834,2
aa41,4,3,143.1112,2
aa52,1,1,165.4945,2
aa41,1,1,142.0735,2
aa50,4,4,160.3237,2
aa2y,4,12,131.4364,2
aa2y,4,14,165.0814,2
aa50,4,8,148.3279,2
aa51,0,0,160.701,2
aa41,2,0,134.9196,2
aa51,0,4,140.0226,2
aa3q,3,3,174.6805,2
aa3q,3,2,171.2729,2
aa52,0,0,145.9727,2
aa3q,3,0,148.2209,2
aa51,4,8,128.4963,2
aa51,4,4,163.9232,2
aa2y,4,18,175.4379,2
aa2y,4,19,156.1367,2
aa3q,2,1,130.4389,2
aa3p,4,3,139.9528,2
aa51,4,31,162.918,2
aa2y,4,20,139.798,2
aa51,1,0,164.5435,2
aa3q,4,7,143.9212,2
aa3q,4,2,175.5919,2
aa51,3,4,138.8547,2
aa30,4,12,149.6272,2
aa2x,0,0,141.5682,2
aa42,4,1,166.4459,2
aa30,1,1,129.317,2
aa53,3,4,127.4398,2
aa30,4,14,161.909,2
aa3r,1,1,130.3384,2
aa53,2,2,150.4187,2
aa2x,3,4,155.004,2
aa4z,4,20,173.5896,2
aa3r,2,1,167.5797,2
aa53,1,1,143.2818,2
aa42,4,20,150.3115,2
aa50,0,0,137.3023,2
aa2w,4,7,169.8533,2
aa40,3,0,174.3581,2
aa4z,4,4,133.9013,2
aa3p,4,14,174.0304,2
aa42,4,19,171.266,2
aa40,4,14,135.9838,2
aa4z,4,31,145.1097,2
aa3r,0,4,164.4764,2
aa2x,1,2,142.2415,2
aa30,3,4,136.9668,2
aa40,3,4,139.5808,2
aa42,4,12,144.3092,2
aa30,1,0,173.6352,2
aa53,4,14,153.7531,2
aa53,4,2,169.0598,2
aa4z,4,29,158.0233,2
aa42,4,14,141.2608,2
aa2x,0,2,174.0157,2
aa30,2,1,134.4006,2
aa53,4,12,137.5914,2
aa53,4,32,155.3171,2
aa53,4,21,162.2598,2
aa3r,1,0,170.1219,2
aa4z,4,21,137.1895,2
aa53,4,3,163.0779,2
aa3p,2,5,167.1015,2
aa3r,3,0,129.2162,2
aa2x,4,14,171.8895,2
aa2w,4,3,156.5161,2
aa50,0,3,148.4667,2
aa3r,0,5,127.9175,2
aa50,0,1,150.4844,2
aa53,0,5,134.658,2
aa4z,4,14,160.7267,2
aa2x,4,12,172.6283,2
aa50,0,2,148.7849,2
aa42,3,4,140.7743,2
aa1c,4,3,203.8691,3
aa1b,4,21,198.881,3
aa1h,2,6,198.8186,3
aa44,3,1,210.0855,3
aa1c,4,4,177.6743,3
aa12,4,14,195.6632,3
aa1h,3,1,205.2482,3
aa41,4,32,195.437,3
aa42,4,18,180.131,3
aa0z,4,0,194.8921,3
aa1a,1,0,197.0285,3
aa44,0,0,207.8068,3
aa42,4,15,186.8391,3
aa11,4,3,211.2678,3
aa3x,0,0,196.2357,3
aa11,4,35,214.3439,3
aa3v,2,4,187.8007,3
aa12,4,18,199.5552,3
aa4a,4,7,177.764,3
aa3w,4,33,211.7427,3
aa4d,4,30,193.3007,3
aa12,4,1,213.6688,3
aa1c,4,32,199.0586,3
aa11,4,30,188.4769,3
aa4b,4,20,208.0347,3
aa11,4,33,191.8943,3
aa1h,4,18,182.2375,3
aa43,1,4,203.5105,3
aa1h,4,14,201.3581,3
aa1i,4,3,199.0413,3
aa4b,0,4,196.6417,3
aa11,4,34,208.4954,3
aa3v,3,1,214.2746,3
aa41,4,1,202.4547,3
aa4d,4,35,179.2495,3
aa43,1,5,213.8979,3
aa1a,0,3,197.4032,3
aa4d,4,3,208.6043,3
aa1a,0,2,185.4899,3
aa1h,4,0,183.8024,3
aa1d,0,4,181.8675,3
aa44,0,3,220.2234,3
aa0z,4,18,208.9521,3
aa1h,1,6,205.3577,3
aa1h,0,1,189.724,3
aa41,4,2,177.8753,3
aa1a,3,1,203.0391,3
aa41,4,29,190.6712,3
aa12,2,5,194.269,3
aa0z,4,12,205.3914,3
aa4b,2,0,194.3179,3
aa0z,4,19,188.4104,3
aa1h,1,4,176.9376,3
aa0z,4,14,201.202,3
aa12,2,6,196.4513,3
aa44,3,0,192.8901,3
aa1a,2,6,199.2861,3
aa1h,1,5,202.3827,3
aa4b,1,0,178.3275,3
aa1b,4,4,195.6259,3
aa4e,0,3,197.3642,3
aa4b,1,4,197.1776,3
aa3x,2,0,190.0795,3
aa0z,4,1,189.8296,3
aa1b,4,32,190.2281,3
aa12,1,4,219.0549,3
aa4e,0,1,177.053,3
aa4b,3,2,197.5476,3
aa43,0,0,187.4438,3
aa1h,2,5,202.0066,3
aa1a,2,4,216.0382,3
aa42,4,32,214.5918,3
aa12,0,1,193.0988,3
aa3x,1,4,192.5081,3
aa3x,1,5,203.5368,3
aa3v,1,1,176.6646,3
aa4e,0,2,195.2083,3
aa4e,1,4,215.4405,3
aa1a,2,5,180.3171,3
aa4e,1,0,179.7798,3
aa12,4,12,215.0769,3
aa12,3,3,216.3282,3
aa0z,4,2,189.828,3
aa12,3,1,203.5208,3
aa3x,1,6,203.8943,3
aa12,1,0,203.5216,3
aa1a,4,13,185.3233,3
aa1a,4,20,186.3508,3
aa43,4,34,219.5964,3
aa1i,3,2,180.8506,3
aa4b,4,31,197.8561,3
aa3v,4,4,192.0771,3
aa3v,4,35,195.7469,3
aa10,4,29,185.467,3
aa1b,0,1,193.173,3
aa3v,4,34,197.7087,3
aa1i,0,0,212.2757,3
aa43,3,0,185.8117,3
aa43,4,16,205.2026,3
aa4d,2,4,204.0039,3
aa43,2,6,220.8592,3
aa10,1,6,185.1187,3
aa10,4,2,186.256,3
aa3w,3,1,176.6174,3
aa3w,3,2,198.4723,3
aa10,4,32,188.3468,3
aa1h,4,6,191.9522,3
aa3v,4,33,188.3909,3
aa1i,4,17,183.2128,3
aa4c,4,17,213.2503,3
aa4c,4,16,193.0056,3
aa42,2,1,204.9554,3
aa10,1,5,182.1162,3
aa3w,3,3,201.2984,3
aa1c,3,1,206.7945,3
aa1i,4,20,213.0725,3
aa4c,4,20,195.8871,3
aa1d,1,0,183.203,3
aa1c,2,4,202.1988,3
aa1i,1,5,217.5955,3
aa1i,3,1,176.2827,3
aa10,4,15,186.4205,3
aa1b,2,5,192.6524,3
aa10,4,19,191.6537,3
aa1i,3,3,180.427,3
aa1b,2,6,202.6805,3
aa4d,1,0,221.087,3
aa10,4,1,218.1258,3
aa1c,2,6,193.9421,3
aa4c,4,3,198.5365,3
aa1i,2,6,211.0067,3
aa10,3,0,202.9939,3
aa1b,1,4,218.7597,3
aa4d,1,6,217.1789,3
aa4c,4,35,219.7388,3
aa4c,4,34,196.33,3
aa1b,1,0,187.6308,3
aa1i,2,5,213.2853,3
aa1i,2,0,178.7327,3
aa42,3,0,193.3746,3
aa10,2,6,182.7023,3
aa1c,2,5,178.1564,3
aa4d,2,0,187.9974,3
aa3w,2,0,186.9985,3
aa1b,0,2,220.0728,3
aa4c,4,2,217.3159,3
aa4d,3,2,192.3746,3
aa42,3,2,203.9323,3
aa3w,4,0,216.655,3
aa3w,4,18,221.077,3
aa0z,4,32,182.477,3
aa4c,1,0,178.6664,3
aa3w,4,19,197.935,3
aa3w,4,1,205.8071,3
aa1a,4,35,213.4072,3
aa42,0,4,183.1132,3
aa11,4,16,193.3586,3
aa1a,4,34,213.6696,3
aa1c,1,5,211.8035,3
aa11,4,17,209.6475,3
aa4c,0,0,211.2047,3
aa1b,3,1,201.2304,3
aa1a,4,33,201.1536,3
aa1a,4,32,198.3256,3
aa4b,4,3,195.0325,3
aa43,1,6,214.4159,3
aa3w,4,29,186.3885,3
aa42,0,0,211.2515,3
aa3w,4,2,193.1441,3
aa3w,4,31,177.8916,3
aa1c,1,0,180.3489,3
aa1i,4,34,190.0006,3
aa3w,4,32,196.0613,3
aa43,4,33,191.8547,3
aa42,4,0,183.237,3
aa11,3,1,214.7743,3
aa4d,4,20,177.8335,3
aa1h,4,29,187.6497,3
aa4c,3,3,185.4436,3
aa11,0,0,220.5779,3
aa11,0,4,206.5434,3
aa3w,4,12,182.3024,3
aa42,1,5,214.2435,3
aa1c,4,15,198.4572,3
aa4d,3,3,188.5462,3
aa1h,4,32,205.6361,3
aa4c,3,2,191.4476,3
aa1c,4,19,195.9205,3
aa4d,4,13,210.6892,3
aa43,2,5,206.8584,3
aa1i,4,35,197.4457,3
aa3w,4,15,203.367,3
aa3v,4,20,198.3853,3
aa10,0,0,199.9216,3
aa11,2,1,203.9198,3
aa1a,4,3,211.5844,3
aa3v,4,17,188.3009,3
aa4d,4,16,178.4211,3
aa42,3,3,186.6064,3
aa4d,4,17,196.0968,3
aa4d,4,19,198.8512,3
aa4c,2,0,211.1583,3
aa1c,1,6,198.7211,3
aa11,3,0,188.7176,3
aa11,1,5,202.324,3
aa1c,1,4,196.3562,3
aa40,2,5,203.4336,3
aa3x,4,13,220.5519,3
aa48,1,4,192.7986,3
aa15,2,5,177.7714,3
aa45,4,31,181.379,3
aa1f,1,0,179.5828,3
aa1e,0,3,221.2247,3
aa1e,1,0,180.9268,3
aa3z,3,2,200.566,3
aa18,4,19,189.2562,3
aa15,2,6,180.9131,3
aa15,3,0,179.5164,3
aa1f,0,1,211.1808,3
aa15,3,1,197.4705,3
aa48,0,0,219.4962,3
aa18,4,14,183.8183,3
aa48,1,5,187.4522,3
aa1e,1,4,209.0684,3
aa15,3,3,210.2094,3
aa15,4,0,210.4974,3
aa3z,3,3,206.9658,3
aa18,4,12,184.1116,3
aa46,0,0,208.5622,3
aa1f,0,0,208.1976,3
aa18,3,1,203.1286,3
aa15,4,15,190.7759,3
aa1e,1,6,216.7103,3
aa46,1,0,180.6371,3
aa18,2,6,199.3107,3
aa3z,4,17,184.6777,3
aa15,4,18,177.6751,3
aa40,4,18,202.5933,3
aa40,4,19,182.8487,3
aa3z,3,1,180.1409,3
aa1f,1,6,208.3206,3
aa15,1,6,210.7985,3
aa14,4,33,204.2743,3
aa45,4,14,215.3782,3
aa1e,0,0,201.5074,3
aa45,4,19,195.3297,3
aa14,4,34,216.8159,3
aa18,4,3,202.6651,3
aa1f,3,1,221.5037,3
aa18,4,32,195.2235,3
aa3z,2,0,187.3203,3
aa14,4,35,218.2361,3
aa48,4,17,179.2254,3
aa1f,3,0,189.9076,3
aa48,3,3,208.4072,3
aa42,4,24,176.8021,3
aa48,3,2,212.6594,3
aa3z,2,4,209.6774,3
aa45,4,1,219.7596,3
aa48,1,6,187.3147,3
aa15,1,4,221.3266,3
aa45,4,2,194.8284,3
aa40,4,1,199.2806,3
aa1f,2,0,179.4358,3
aa45,4,29,216.556,3
aa3z,4,18,206.5078,3
aa18,4,29,180.0309,3
aa48,2,5,188.5073,3
aa48,2,6,207.6984,3
aa1f,2,4,213.9819,3
aa1e,0,1,218.1819,3
aa48,3,0,181.7024,3
aa48,3,1,206.9443,3
aa15,0,3,178.2584,3
aa15,4,1,213.1424,3
aa40,4,16,211.6841,3
aa18,2,5,197.6342,3
aa46,4,16,203.312,3
aa16,0,3,197.8058,3
aa16,1,0,207.1335,3
aa40,0,1,193.3131,3
aa1e,4,0,215.1352,3
aa16,4,32,210.4984,3
aa47,1,0,197.1755,3
aa40,0,2,201.9759,3
aa40,0,3,194.4454,3
aa40,1,0,184.898,3
aa40,1,4,211.8961,3
aa40,1,5,218.2374,3
aa47,0,0,218.8859,3
aa16,3,4,179.8414,3
aa1e,4,1,196.7144,3
aa16,4,31,185.3966,3
aa46,4,17,220.0292,3
aa16,4,19,178.5405,3
aa40,1,6,209.2777,3
aa16,4,18,215.5831,3
aa16,4,23,187.6189,3
aa1e,4,17,193.7325,3
aa1e,4,18,193.9996,3
aa46,4,15,182.8999,3
aa46,4,34,179.0061,3
aa40,2,6,214.2195,3
aa46,4,20,201.2534,3
aa16,4,12,206.5953,3
aa46,4,35,203.8493,3
aa16,4,2,202.8824,3
aa46,4,3,187.1633,3
aa1e,4,19,180.5362,3
aa19,0,0,184.6044,3
aa16,0,2,185.2449,3
aa1e,3,2,189.9844,3
aa46,2,0,185.4958,3
aa3z,4,1,206.2977,3
aa18,1,4,219.8498,3
aa3z,4,2,197.2654,3
aa18,1,0,192.1369,3
aa18,0,3,200.6759,3
aa1e,4,35,194.2361,3
aa15,4,2,184.1487,3
aa1e,4,34,184.9138,3
aa15,4,30,191.7567,3
aa1e,2,5,194.5864,3
aa18,0,2,193.5682,3
aa40,4,15,177.8631,3
aa47,4,14,206.9015,3
aa15,4,33,181.6463,3
aa18,0,1,178.5851,3
aa15,4,34,203.7308,3
aa47,2,0,179.2359,3
aa1e,4,2,187.7166,3
aa3z,4,35,202.0305,3
aa47,2,4,212.4005,3
aa40,3,1,194.3923,3
aa46,3,3,217.8462,3
aa1e,3,3,188.0656,3
aa40,4,0,218.4852,3
aa46,3,1,196.2774,3
aa47,3,0,186.7592,3
aa3z,4,34,186.8787,3
aa47,3,1,215.159,3
aa47,3,3,194.8708,3
aa1e,2,6,179.3765,3
aa46,3,2,218.6983,3
aa40,4,2,197.4537,3
aa48,4,19,190.6462,3
aa1f,4,20,208.5377,3
aa13,2,0,180.2559,3
aa13,2,4,217.1504,3
aa3x,4,2,184.3797,3
aa3x,4,30,215.7659,3
aa4a,3,0,185.9824,3
aa41,4,0,209.1964,3
aa4a,2,6,208.6329,3
aa1g,4,20,191.9823,3
aa1g,4,16,215.3695,3
aa1g,4,15,180.5424,3
aa13,3,0,197.1886,3
aa4a,2,5,194.4385,3
aa3x,4,33,184.6799,3
aa3x,4,34,201.2906,3
aa3x,4,35,204.539,3
aa4a,1,0,215.3188,3
aa41,3,0,196.3654,3
aa1g,3,1,178.7339,3
aa41,2,5,186.0054,3
aa1d,4,1,199.0747,3
aa1d,4,19,183.3777,3
aa1d,4,18,212.1569,3
aa1g,3,2,189.5666,3
aa13,1,4,197.4142,3
aa1d,4,17,206.2028,3
aa1g,3,3,193.1399,3
aa41,2,6,210.4218,3
aa13,4,20,198.5994,3
aa4a,0,2,196.0382,3
aa19,4,31,185.3351,3
aa19,4,3,210.7072,3
aa1d,4,15,199.5274,3
aa49,4,33,210.3554,3
aa13,1,0,181.4337,3
aa3x,4,20,197.2514,3
aa1d,1,5,206.729,3
aa4a,4,3,184.7897,3
aa4a,4,34,218.3304,3
aa4a,4,33,199.6347,3
aa1g,4,3,187.1485,3
aa1g,4,33,218.3943,3
aa4a,4,2,207.2383,3
aa1a,0,1,176.6704,3
aa1g,4,32,192.4134,3
aa41,4,19,178.5951,3
aa3x,4,15,177.0874,3
aa3x,4,16,201.3635,3
aa44,4,16,190.1663,3
aa12,4,32,203.0022,3
aa3x,4,17,202.041,3
aa3x,4,19,219.3217,3
aa44,4,17,206.1571,3
aa13,0,1,196.9503,3
aa4a,4,12,177.8829,3
aa4a,4,14,178.9605,3
aa13,0,0,182.3544,3
aa4a,4,15,213.1751,3
aa44,4,20,214.7348,3
aa13,0,3,219.815,3
aa19,4,7,178.5121,3
aa3x,4,1,201.5822,3
aa41,4,15,204.1274,3
aa4a,4,19,188.5465,3
aa41,4,18,210.0161,3
aa1d,1,6,195.8082,3
aa4a,4,1,221.0253,3
aa4a,4,18,218.2923,3
aa3x,3,1,198.3632,3
aa44,4,34,207.9723,3
aa49,4,2,204.5689,3
aa49,2,0,190.3384,3
aa14,3,0,200.3528,3
aa49,1,6,219.3075,3
aa1d,4,34,206.1497,3
aa49,1,5,212.4657,3
aa19,3,3,192.1252,3
aa14,4,0,216.8856,3
aa14,4,12,177.0195,3
aa14,4,15,186.0762,3
aa14,4,18,212.978,3
aa14,4,19,183.0663,3
aa19,3,2,206.9495,3
aa3y,4,19,198.1894,3
aa14,4,1,200.5501,3
aa45,1,5,219.5265,3
aa40,4,3,181.0541,3
aa40,4,35,215.1313,3
aa19,0,2,221.053,3
aa48,4,2,210.8335,3
aa19,0,3,211.2863,3
aa3y,4,3,189.3067,3
aa45,3,0,198.4179,3
aa48,4,35,185.3425,3
aa1d,4,33,181.1564,3
aa48,4,3,177.5154,3
aa49,0,0,206.0278,3
aa45,2,5,214.7501,3
aa3y,4,31,188.7198,3
aa3y,4,2,216.5045,3
aa40,4,34,199.6577,3
aa45,1,6,217.0178,3
aa19,2,4,194.1906,3
aa44,4,35,199.5925,3
aa19,4,12,188.0757,3
aa45,0,1,204.4428,3
aa44,4,3,201.7925,3
aa13,4,31,216.1267,3
aa1g,2,0,220.487,3
aa41,1,6,193.5788,3
aa3y,1,1,186.8967,3
aa1g,1,6,206.1186,3
aa3y,2,5,186.6096,3
aa41,1,0,185.3557,3
aa49,4,1,215.3206,3
aa49,4,19,187.9895,3
aa49,4,18,213.1186,3
aa13,4,3,187.3434,3
aa49,4,15,180.694,3
aa41,0,2,182.0137,3
aa49,4,0,212.6498,3
aa14,0,0,187.4759,3
aa3y,2,6,185.0753,3
aa49,2,4,218.9442,3
aa1f,4,3,197.8412,3
aa3y,4,13,176.2924,3
aa14,2,0,212.2076,3
aa19,4,15,215.0586,3
aa19,4,20,178.105,3
aa45,0,2,211.8665,3
aa49,3,0,176.5513,3
aa14,1,4,198.7091,3
aa3y,3,0,209.5006,3
aa41,0,1,187.3687,3
aa49,3,1,205.1559,3
aa14,0,1,214.3621,3
aa49,3,2,213.1978,3
aa1g,0,0,208.3546,3
aa1d,3,4,178.854,3
aa4m,3,0,184.8238,3
aa4e,2,5,208.6193,3
aa0c,4,21,177.1216,3
aa0c,4,12,212.1333,3
aa51,4,24,179.8311,3
aa0c,4,0,187.2107,3
aa0c,3,3,219.7718,3
aa0c,3,2,212.7264,3
aa0c,3,1,200.869,3
aa51,4,2,220.3088,3
aa51,4,32,190.3014,3
aa0c,2,5,216.6415,3
aa0c,2,4,197.1883,3
aa51,4,19,186.9428,3
aa0c,2,0,178.9689,3
aa0c,1,0,220.2488,3
aa0c,0,3,220.4025,3
aa0c,0,2,202.2131,3
aa52,0,1,177.566,3
aa52,0,2,187.5672,3
aa52,0,3,184.6073,3
aa52,1,0,196.3585,3
aa52,1,4,198.8568,3
aa52,1,5,194.3826,3
aa52,1,6,189.0274,3
aa52,2,5,189.1586,3
aa51,4,3,210.3065,3
aa51,4,18,200.9476,3
aa0c,4,24,190.8831,3
aa0c,4,30,180.5545,3
aa50,4,17,216.3237,3
aa0d,4,32,215.2621,3
aa0d,4,2,199.6762,3
aa0d,4,29,183.0975,3
aa50,4,20,199.8378,3
aa0d,4,24,186.5661,3
aa50,4,33,187.1876,3
aa50,4,34,219.9816,3
aa0d,4,19,207.0211,3
aa0d,4,15,209.9196,3
aa51,0,1,201.5515,3
aa51,0,2,201.137,3
aa51,0,3,182.8709,3
aa0d,3,0,198.4585,3
aa0d,2,6,182.1011,3
aa51,1,5,176.5389,3
aa0d,2,5,204.3894,3
aa51,2,4,177.4826,3
aa0d,1,0,210.9366,3
aa0d,0,2,214.1932,3
aa51,2,5,196.2119,3
aa51,2,6,185.3706,3
aa0d,0,0,195.5493,3
aa51,3,0,176.5224,3
aa51,3,1,211.026,3
aa0b,4,33,199.5301,3
aa52,2,6,183.5331,3
aa0b,4,30,179.3444,3
aa0b,4,2,186.8883,3
aa53,3,0,180.509,3
aa53,3,1,203.2547,3
aa53,3,2,207.8961,3
aa53,4,15,182.7422,3
aa53,4,16,206.6155,3
aa0a,4,20,178.2474,3
aa0a,4,19,214.9399,3
aa53,4,19,203.0944,3
aa0a,4,13,207.8361,3
aa53,4,20,178.9377,3
aa0a,3,1,212.1194,3
aa53,4,33,188.0396,3
aa53,4,34,221.4391,3
aa0a,3,0,176.783,3
aa54,0,0,205.3479,3
aa0a,2,5,200.9318,3
aa0a,1,6,216.9984,3
aa0a,1,4,219.8842,3
aa0a,1,0,176.2236,3
aa0a,0,2,181.1449,3
aa0a,0,1,184.3204,3
aa54,1,5,192.7642,3
aa54,1,6,190.3345,3
aa54,2,0,205.5526,3
aa54,3,1,185.5111,3
aa53,2,1,203.5724,3
aa50,4,16,189.0489,3
aa0a,4,3,188.3683,3
aa53,1,0,177.8859,3
aa52,3,1,193.5518,3
aa52,4,0,220.4287,3
aa52,4,17,181.5222,3
aa0b,4,20,184.5974,3
aa0b,4,1,209.7312,3
aa0b,4,19,200.8707,3
aa0b,4,18,212.467,3
aa0b,4,15,194.9681,3
aa52,4,18,205.6021,3
aa52,4,19,190.1439,3
aa52,4,20,182.3308,3
aa52,4,2,205.8304,3
aa0b,3,1,197.7158,3
aa52,4,35,193.5276,3
aa0b,2,6,213.4561,3
aa52,4,3,183.9123,3
aa0b,2,5,203.0399,3
aa0b,1,6,192.2708,3
aa53,0,4,192.3092,3
aa0b,1,5,202.4028,3
aa0b,1,4,183.1183,3
aa0b,0,3,205.7132,3
aa0b,0,2,212.6152,3
aa0b,0,1,203.0704,3
aa0b,0,0,179.5107,3
aa53,1,4,220.0954,3
aa50,4,15,187.9064,3
aa50,4,13,214.1857,3
aa50,3,1,199.0249,3
aa0h,1,6,212.3773,3
aa0h,1,4,205.1216,3
aa0h,0,3,207.0688,3
aa0h,0,2,199.5393,3
aa4x,4,15,198.6871,3
aa4x,4,20,203.819,3
aa0g,4,6,189.0991,3
aa4x,4,2,207.7291,3
aa0g,4,31,189.3571,3
aa4x,4,32,182.2751,3
aa0g,4,2,204.003,3
aa0g,4,29,190.4493,3
aa4x,4,33,212.9717,3
aa4y,0,0,199.9615,3
aa0g,4,19,186.0019,3
aa0g,4,14,188.8124,3
aa4y,1,4,181.4695,3
aa4y,1,5,207.0825,3
aa4y,2,0,191.092,3
aa0g,3,0,205.4679,3
aa0g,2,5,209.701,3
aa4y,3,1,188.7424,3
aa0g,1,4,193.5781,3
aa4y,4,0,213.9109,3
aa0g,0,3,208.8643,3
aa4x,3,1,219.0618,3
aa0g,0,2,186.3154,3
aa0h,2,5,177.5275,3
aa4x,3,0,193.5607,3
aa0i,0,2,181.8181,3
aa4w,4,16,195.5043,3
aa4w,4,21,200.8068,3
aa4w,4,30,210.8799,3
aa0h,4,3,195.1114,3
aa0h,4,35,211.4725,3
aa0h,4,34,202.8896,3
aa0h,4,33,184.1415,3
aa4w,4,33,191.6583,3
aa4w,4,34,208.541,3
aa4w,4,35,218.6131,3
aa4w,4,3,191.3628,3
aa4x,0,1,186.6048,3
aa4x,0,2,187.708,3
aa4x,0,3,193.7486,3
aa0h,4,20,188.9273,3
aa0h,4,19,210.2114,3
aa0h,4,15,191.9811,3
aa4x,1,0,179.644,3
aa4x,1,4,199.4873,3
aa4x,1,5,212.7259,3
aa0h,3,3,191.8552,3
aa0h,3,2,203.9915,3
aa4x,1,6,208.3761,3
aa0h,3,1,189.6019,3
aa0h,2,6,176.6276,3
aa09,4,3,205.3748,3
aa4y,4,12,214.875,3
aa4y,4,18,193.4975,3
aa0e,4,32,213.2865,3
aa0e,4,31,181.7196,3
aa4z,4,24,187.5657,3
aa0e,4,2,185.692,3
aa0e,4,29,179.6788,3
aa4z,4,2,216.1552,3
aa4z,4,32,184.2907,3
aa4z,4,3,176.5956,3
aa0e,4,20,180.6308,3
aa0e,4,1,200.559,3
aa0e,4,19,191.5334,3
aa0e,4,18,200.5431,3
aa0e,4,14,187.0061,3
aa0e,4,12,189.9607,3
aa0e,4,0,211.9606,3
aa0e,3,3,220.3703,3
aa0e,3,2,206.4805,3
aa50,1,4,178.4041,3
aa50,1,5,180.3661,3
aa50,1,6,195.0443,3
aa50,2,0,187.8378,3
aa0e,2,5,221.0538,3
aa0e,2,4,192.7034,3
aa0e,1,4,207.1699,3
aa0e,0,1,197.9279,3
aa4z,4,19,216.0594,3
aa4y,4,14,209.7327,3
aa4z,4,15,200.5098,3
aa0f,0,3,202.3848,3
aa4y,4,1,189.3451,3
aa4y,4,29,210.0597,3
aa0f,4,32,210.3971,3
aa0f,4,2,192.4955,3
aa0f,4,29,199.5424,3
aa4y,4,31,176.2758,3
aa4y,4,32,202.9443,3
aa0f,4,24,181.322,3
aa4z,0,1,195.6279,3
aa0f,4,19,181.7486,3
aa0f,4,18,206.9413,3
aa0f,4,15,215.6279,3
aa0f,4,14,179.0402,3
aa4z,1,4,217.1952,3
aa0f,4,0,219.3602,3
aa0f,3,3,191.0563,3
aa0f,3,2,201.3644,3
aa0f,3,1,187.1603,3
aa4z,2,5,191.0486,3
aa0f,2,6,183.6883,3
aa0f,2,5,178.1488,3
aa4z,3,0,205.2351,3
aa0f,1,6,188.0227,3
aa0f,1,5,196.0194,3
aa4z,3,3,211.681,3
aa0f,0,1,195.7397,3
aa0i,0,3,178.3108,3
aa09,4,35,176.3302,3
aa54,3,3,199.7743,3
